user_id,session_id,age,device,pages_visited,session_duration,clicks,previous_visits,current_page,risk_score,dropped_off
3767,S03767,52,Desktop,1,796,6,9,Home,0.11520446600011638,0
3768,S03768,40,Tablet,7,276,17,8,Checkout,0.05,0
3769,S03769,42,Mobile,6,673,22,4,Add to Cart,0.05,0
3770,S03770,58,Mobile,6,660,23,6,Product,0.05,0
3771,S03771,55,Desktop,2,46,8,4,Home,0.33544455450100863,0
3772,S03772,53,Mobile,6,85,25,7,Checkout,0.05,0
3773,S03773,55,Desktop,5,77,16,4,Product,0.08010748943540708,0
3774,S03774,54,Desktop,4,429,7,9,Browse,0.13863203045118566,0
3775,S03775,37,Mobile,6,95,23,1,Checkout,0.05,0
3776,S03776,37,Desktop,7,272,4,2,Purchase,0.05799497454889966,0
3777,S03777,43,Tablet,3,712,15,9,Sign Up,0.05,0
3778,S03778,43,Mobile,4,293,28,8,Product,0.05,0
3779,S03779,52,Mobile,4,874,2,2,Sign Up,0.05,1
3780,S03780,41,Tablet,2,781,21,2,Sign Up,0.15366087844702733,0
3781,S03781,19,Tablet,1,621,22,5,Home,0.05,0
3782,S03782,44,Tablet,6,263,5,8,Checkout,0.05,0
3783,S03783,44,Desktop,7,825,21,1,Add to Cart,0.05,0
3784,S03784,55,Mobile,7,502,20,0,Purchase,0.05,0
3785,S03785,32,Mobile,2,720,17,5,Sign Up,0.09542242893911684,0
3786,S03786,29,Mobile,6,395,18,5,Product,0.05,0
3787,S03787,25,Mobile,2,102,4,5,Sign Up,0.2080192269613094,1
3788,S03788,59,Mobile,1,811,20,6,Home,0.14027704623202952,0
3789,S03789,18,Mobile,5,133,29,5,Add to Cart,0.05,0
3790,S03790,53,Tablet,3,332,9,2,Browse,0.0567836576394217,0
3791,S03791,45,Mobile,5,750,16,2,Product,0.05,0
3792,S03792,32,Tablet,5,127,14,9,Add to Cart,0.05,0
3793,S03793,39,Mobile,6,433,14,0,Add to Cart,0.05,1
3794,S03794,55,Desktop,2,233,24,4,Sign Up,0.24380139847192858,0
3795,S03795,40,Desktop,5,186,24,9,Add to Cart,0.05,0
3796,S03796,25,Desktop,5,42,5,5,Add to Cart,0.20113557403980978,0
3797,S03797,26,Mobile,2,791,20,8,Sign Up,0.05,0
3798,S03798,20,Tablet,5,269,3,0,Add to Cart,0.24468708320365293,0
3799,S03799,21,Mobile,7,545,6,0,Purchase,0.05,0
3800,S03800,59,Desktop,4,715,15,2,Product,0.09237789239807517,0
3801,S03801,46,Desktop,1,740,1,5,Home,0.22669648799203496,1
3802,S03802,30,Mobile,5,489,20,7,Product,0.05,0
3803,S03803,44,Tablet,7,868,17,0,Purchase,0.05,0
3804,S03804,50,Desktop,6,594,17,4,Checkout,0.05,0
3805,S03805,35,Mobile,5,305,20,5,Product,0.05,0
3806,S03806,28,Desktop,5,202,21,6,Add to Cart,0.05,0
3807,S03807,53,Mobile,4,392,14,6,Product,0.05,0
3808,S03808,34,Desktop,5,550,10,1,Add to Cart,0.05,0
3809,S03809,37,Desktop,2,579,24,3,Sign Up,0.09017567161708862,0
3810,S03810,49,Mobile,5,717,12,9,Add to Cart,0.05,0
3811,S03811,22,Mobile,2,674,2,4,Sign Up,0.13053086168984523,0
3812,S03812,51,Desktop,2,167,19,6,Sign Up,0.2182556919928471,1
3813,S03813,51,Mobile,7,589,4,4,Purchase,0.08031156255380648,1
3814,S03814,58,Tablet,7,791,20,4,Purchase,0.05,0
3815,S03815,27,Tablet,7,102,1,0,Add to Cart,0.14623071203613308,0
3816,S03816,42,Desktop,1,588,19,9,Home,0.07047447909029236,0
3817,S03817,18,Mobile,5,763,22,7,Add to Cart,0.05,0
3818,S03818,35,Desktop,2,695,14,6,Sign Up,0.11708749826898543,0
3819,S03819,35,Mobile,5,223,18,7,Add to Cart,0.06531773186414105,0
3820,S03820,52,Tablet,5,743,20,3,Add to Cart,0.05,0
3821,S03821,56,Mobile,2,671,25,6,Sign Up,0.05,0
3822,S03822,29,Mobile,5,870,25,0,Add to Cart,0.05,0
3823,S03823,52,Desktop,2,425,15,6,Sign Up,0.2609556196953685,1
3824,S03824,34,Mobile,1,591,3,7,Home,0.1708751117068146,0
3825,S03825,48,Mobile,6,100,22,7,Checkout,0.05,0
3826,S03826,39,Mobile,7,465,23,4,Checkout,0.05,0
3827,S03827,38,Desktop,7,880,28,2,Add to Cart,0.05,0
3828,S03828,32,Desktop,6,202,8,4,Checkout,0.06655232352828393,0
3829,S03829,55,Mobile,1,822,20,8,Home,0.056923923750722874,0
3830,S03830,46,Mobile,3,228,8,1,Browse,0.14312899841487908,0
3831,S03831,45,Desktop,1,862,8,1,Home,0.2778422393523845,0
3832,S03832,42,Mobile,6,720,2,0,Checkout,0.09003500817071072,0
3833,S03833,44,Desktop,7,428,12,2,Purchase,0.10416932523521721,0
3834,S03834,46,Mobile,4,407,6,2,Product,0.06595918782791431,0
3835,S03835,52,Desktop,4,174,16,1,Product,0.05,0
3836,S03836,23,Mobile,5,498,7,8,Add to Cart,0.1691819797201736,0
3837,S03837,41,Mobile,1,508,22,3,Home,0.17901360717652218,1
3838,S03838,54,Mobile,4,388,16,0,Product,0.0938672344941473,0
3839,S03839,29,Desktop,6,152,22,3,Checkout,0.06433996230444552,0
3840,S03840,41,Mobile,4,155,25,8,Product,0.17170475657198536,0
3841,S03841,26,Mobile,4,613,17,4,Browse,0.05,0
3842,S03842,25,Mobile,5,203,27,2,Add to Cart,0.08601083336748452,0
3843,S03843,34,Desktop,3,440,16,5,Browse,0.131212223400818,1
3844,S03844,47,Mobile,1,670,24,9,Home,0.05,0
3845,S03845,46,Mobile,5,213,23,7,Add to Cart,0.08960381877934252,0
3846,S03846,31,Desktop,1,724,20,0,Home,0.08190256003702193,0
3847,S03847,19,Desktop,7,233,1,9,Purchase,0.07165091906585322,1
3848,S03848,29,Desktop,7,249,20,9,Checkout,0.05,0
3849,S03849,33,Desktop,6,451,8,7,Add to Cart,0.05,0
3850,S03850,35,Desktop,6,481,29,3,Product,0.05,0
3851,S03851,20,Mobile,6,841,20,9,Checkout,0.05,0
3852,S03852,47,Mobile,6,506,19,6,Add to Cart,0.05,1
3853,S03853,28,Desktop,6,745,8,5,Browse,0.05,0
3854,S03854,28,Desktop,4,247,19,3,Product,0.16347455268420602,0
3855,S03855,47,Mobile,1,49,22,0,Home,0.24117982674701272,1
3856,S03856,20,Tablet,6,73,21,0,Add to Cart,0.05,0
3857,S03857,47,Tablet,5,669,5,0,Add to Cart,0.18156808706540795,1
3858,S03858,37,Mobile,2,286,29,6,Sign Up,0.05,0
3859,S03859,45,Mobile,3,756,16,3,Browse,0.09147312589812859,0
3860,S03860,26,Mobile,3,255,28,8,Browse,0.05,0
3861,S03861,33,Mobile,5,65,21,9,Add to Cart,0.05,0
3862,S03862,48,Desktop,3,456,24,9,Browse,0.05,0
3863,S03863,36,Mobile,2,849,13,2,Sign Up,0.20858027713171098,0
3864,S03864,54,Desktop,2,484,3,0,Home,0.28875560794182237,0
3865,S03865,45,Desktop,4,428,25,8,Product,0.15259854349336782,1
3866,S03866,46,Tablet,4,24,20,4,Product,0.11968305303983157,1
3867,S03867,18,Tablet,7,433,6,5,Add to Cart,0.05,0
3868,S03868,29,Tablet,7,282,19,0,Purchase,0.05,0
3869,S03869,46,Desktop,5,654,5,0,Add to Cart,0.22219347407605122,0
3870,S03870,35,Desktop,7,35,2,8,Purchase,0.05,0
3871,S03871,30,Desktop,2,763,29,3,Sign Up,0.05,0
3872,S03872,44,Mobile,4,595,10,7,Product,0.0513578468404076,0
3873,S03873,44,Mobile,2,128,1,6,Sign Up,0.28051567994002546,0
3874,S03874,48,Mobile,2,409,10,1,Sign Up,0.42667515372127796,0
3875,S03875,22,Desktop,3,165,4,7,Browse,0.1229476149156571,0
3876,S03876,19,Mobile,7,379,1,9,Purchase,0.08006292200319079,0
3877,S03877,52,Desktop,5,389,29,4,Add to Cart,0.05,0
3878,S03878,35,Desktop,5,119,21,0,Add to Cart,0.05,0
3879,S03879,39,Desktop,3,555,26,8,Browse,0.05,0
3880,S03880,29,Mobile,7,730,27,5,Purchase,0.05,0
3881,S03881,40,Desktop,6,857,21,4,Checkout,0.05,0
3882,S03882,38,Desktop,7,557,10,1,Purchase,0.05,0
3883,S03883,56,Mobile,6,175,21,1,Checkout,0.05,0
3884,S03884,31,Mobile,2,587,15,2,Sign Up,0.16866179375827786,0
3885,S03885,41,Mobile,6,342,29,9,Checkout,0.05,0
3886,S03886,45,Tablet,5,600,28,9,Add to Cart,0.05,0
3887,S03887,40,Mobile,2,368,20,2,Sign Up,0.23172694198772,0
3888,S03888,21,Mobile,2,394,24,3,Sign Up,0.1588339572374254,0
3889,S03889,56,Mobile,4,661,14,7,Product,0.05,0
3890,S03890,22,Desktop,6,425,16,7,Add to Cart,0.05,0
3891,S03891,23,Tablet,2,412,4,2,Sign Up,0.16819458749045404,0
3892,S03892,30,Mobile,7,863,21,4,Purchase,0.05,0
3893,S03893,43,Desktop,1,429,15,6,Home,0.12998611563533527,0
3894,S03894,21,Desktop,1,489,25,3,Home,0.16171714993817204,0
3895,S03895,46,Desktop,1,115,26,3,Home,0.2714768238137985,1
3896,S03896,38,Mobile,1,625,28,3,Home,0.11679844269544157,0
3897,S03897,54,Desktop,1,107,10,2,Home,0.15320471156452412,0
3898,S03898,27,Tablet,6,616,4,5,Checkout,0.1326220273537567,0
3899,S03899,35,Mobile,4,218,23,9,Product,0.05,0
3900,S03900,52,Mobile,7,844,12,4,Add to Cart,0.05,0
3901,S03901,25,Desktop,7,460,21,5,Purchase,0.05,0
3902,S03902,41,Mobile,7,152,7,2,Add to Cart,0.05,1
3903,S03903,39,Desktop,1,701,12,6,Home,0.2677319069937274,0
3904,S03904,54,Mobile,5,216,4,5,Add to Cart,0.13394199286413278,0
3905,S03905,57,Mobile,6,646,19,5,Checkout,0.05,0
3906,S03906,35,Desktop,3,852,10,1,Browse,0.11882855988984214,0
3907,S03907,54,Desktop,6,659,6,7,Checkout,0.05,0
3908,S03908,41,Desktop,1,722,4,5,Home,0.28124217167371673,0
3909,S03909,45,Desktop,6,683,4,4,Checkout,0.05,0
3910,S03910,41,Mobile,2,107,14,7,Sign Up,0.2531858420104973,0
3911,S03911,32,Desktop,2,235,13,9,Sign Up,0.12390303474733766,0
3912,S03912,23,Mobile,1,595,17,0,Home,0.22216330885199195,0
3913,S03913,32,Mobile,1,705,13,5,Home,0.05,0
3914,S03914,26,Mobile,6,554,21,9,Checkout,0.05,0
3915,S03915,56,Mobile,4,636,24,9,Product,0.05,0
3916,S03916,49,Desktop,2,580,17,4,Sign Up,0.10724067604066766,0
3917,S03917,38,Desktop,4,490,4,0,Browse,0.1661227498165185,0
3918,S03918,24,Mobile,7,783,8,6,Purchase,0.05,0
3919,S03919,41,Mobile,4,567,25,0,Product,0.05,0
3920,S03920,51,Desktop,4,241,29,4,Product,0.08133575049100113,0
3921,S03921,53,Mobile,7,768,4,9,Purchase,0.05,0
3922,S03922,22,Mobile,1,72,16,8,Home,0.1844618222105782,0
3923,S03923,59,Desktop,2,485,10,4,Sign Up,0.28229952453252005,0
3924,S03924,28,Mobile,1,709,28,5,Home,0.15371299648135206,0
3925,S03925,49,Mobile,7,672,13,6,Purchase,0.05,0
3926,S03926,47,Mobile,3,517,22,4,Browse,0.05,0
3927,S03927,22,Desktop,7,328,7,4,Purchase,0.05,0
3928,S03928,37,Mobile,7,590,19,5,Purchase,0.05,0
3929,S03929,53,Mobile,1,235,10,6,Home,0.3438094606593166,0
3930,S03930,36,Desktop,1,120,1,0,Home,0.42761795073198966,0
3931,S03931,34,Tablet,3,470,13,3,Browse,0.05,0
3932,S03932,24,Mobile,1,760,23,7,Home,0.05,0
3933,S03933,53,Desktop,1,519,12,4,Home,0.22507508791309566,0
3934,S03934,45,Desktop,7,422,11,5,Checkout,0.05,0
3935,S03935,58,Mobile,4,337,26,2,Product,0.05,0
3936,S03936,43,Desktop,5,627,28,9,Add to Cart,0.05,0
3937,S03937,43,Mobile,1,299,18,7,Home,0.2362352000308482,1
3938,S03938,34,Tablet,3,835,12,0,Sign Up,0.1286614918687136,0
3939,S03939,45,Desktop,3,706,8,6,Sign Up,0.05,0
3940,S03940,34,Desktop,7,355,20,6,Purchase,0.05,0
3941,S03941,21,Mobile,7,102,4,1,Checkout,0.11798232252072695,0
3942,S03942,18,Desktop,4,31,6,9,Product,0.11700975950155953,0
3943,S03943,32,Tablet,1,245,10,5,Home,0.24002740596694924,0
3944,S03944,19,Tablet,5,769,8,5,Add to Cart,0.05,0
3945,S03945,51,Mobile,3,555,3,5,Browse,0.2582722533391455,0
3946,S03946,41,Mobile,5,22,2,8,Add to Cart,0.11670784806610097,0
3947,S03947,43,Desktop,2,411,15,4,Sign Up,0.13101934039682545,1
3948,S03948,20,Mobile,2,388,14,5,Sign Up,0.2220631156371041,0
3949,S03949,35,Desktop,7,64,16,2,Checkout,0.102807187086145,0
3950,S03950,55,Mobile,5,755,18,3,Browse,0.05,0
3951,S03951,55,Desktop,2,575,3,7,Sign Up,0.2026917833217729,0
3952,S03952,24,Mobile,7,475,10,0,Product,0.05,0
3953,S03953,40,Mobile,5,331,28,6,Add to Cart,0.05,0
3954,S03954,23,Mobile,4,643,9,7,Product,0.05522807261360413,0
3955,S03955,30,Mobile,6,505,3,1,Checkout,0.05,0
3956,S03956,49,Desktop,1,686,8,4,Home,0.09447928327737883,1
3957,S03957,22,Mobile,1,77,8,9,Home,0.19127076410167254,0
3958,S03958,38,Tablet,2,593,8,1,Home,0.17020724730544748,0
3959,S03959,54,Mobile,3,806,5,9,Browse,0.05,0
3960,S03960,19,Desktop,3,252,19,2,Browse,0.16444989859896406,0
3961,S03961,53,Desktop,2,91,13,8,Sign Up,0.12529839682153446,1
3962,S03962,40,Desktop,3,542,2,9,Browse,0.05,0
3963,S03963,52,Mobile,7,358,16,9,Purchase,0.05,0
3964,S03964,42,Desktop,2,576,20,0,Sign Up,0.18073106773293598,0
3965,S03965,35,Desktop,2,667,29,0,Sign Up,0.05,0
3966,S03966,39,Mobile,5,893,3,7,Add to Cart,0.05,0
3967,S03967,19,Mobile,7,489,28,7,Add to Cart,0.05,0
3968,S03968,39,Desktop,1,756,6,7,Home,0.3420413586349218,0
3969,S03969,43,Desktop,5,494,12,0,Add to Cart,0.05,0
3970,S03970,44,Tablet,7,458,4,0,Purchase,0.15731372308814345,0
3971,S03971,55,Mobile,5,796,20,8,Add to Cart,0.05,0
3972,S03972,32,Mobile,1,82,27,2,Home,0.19449545586752354,0
3973,S03973,54,Mobile,4,422,13,2,Browse,0.12468809469666937,0
3974,S03974,21,Desktop,4,576,17,3,Product,0.05,0
3975,S03975,29,Mobile,1,371,2,5,Home,0.31551352660530674,1
3976,S03976,44,Desktop,3,670,21,2,Browse,0.09537802858711844,0
3977,S03977,19,Mobile,5,344,13,2,Browse,0.09292304136346202,0
3978,S03978,55,Mobile,2,509,9,6,Sign Up,0.0830764794707392,0
3979,S03979,26,Desktop,6,121,8,2,Checkout,0.08376457514804181,0
3980,S03980,58,Desktop,4,491,7,7,Product,0.11462622104540257,1
3981,S03981,55,Mobile,1,72,28,2,Home,0.05,0
3982,S03982,19,Mobile,6,778,8,4,Add to Cart,0.05,0
3983,S03983,21,Mobile,2,41,13,7,Sign Up,0.07605563727361196,0
3984,S03984,28,Desktop,1,425,14,2,Home,0.20745414341271956,0
3985,S03985,48,Mobile,4,422,10,4,Sign Up,0.11109243637075014,0
3986,S03986,47,Mobile,6,614,29,1,Add to Cart,0.05,1
3987,S03987,19,Mobile,1,491,12,4,Home,0.09215911132093567,0
3988,S03988,40,Mobile,6,697,11,1,Checkout,0.05,0
3989,S03989,35,Desktop,6,613,8,3,Checkout,0.16862317887994221,0
3990,S03990,59,Desktop,4,794,4,4,Product,0.05,0
3991,S03991,31,Desktop,5,423,25,3,Add to Cart,0.05,0
3992,S03992,28,Mobile,1,669,29,8,Home,0.06212303781536007,1
3993,S03993,56,Mobile,5,329,19,3,Add to Cart,0.09078555430273998,0
3994,S03994,41,Mobile,2,244,10,9,Sign Up,0.13413162616085034,0
3995,S03995,53,Mobile,1,790,26,1,Home,0.30593856958755933,0
3996,S03996,41,Mobile,3,626,15,2,Browse,0.16257960588031808,0
3997,S03997,24,Desktop,3,801,18,0,Browse,0.13157604959953387,1
3998,S03998,51,Mobile,7,489,20,8,Purchase,0.05,0
3999,S03999,19,Desktop,4,330,21,8,Product,0.05,0
4000,S04000,52,Tablet,4,249,12,2,Product,0.23509476565311438,0
4001,S04001,35,Desktop,2,262,10,4,Sign Up,0.28614185143924586,1
4002,S04002,45,Mobile,1,32,9,0,Home,0.3522514965338132,1
4003,S04003,36,Desktop,7,53,4,6,Purchase,0.16011161044430977,0
4004,S04004,49,Tablet,3,493,23,5,Browse,0.14211887662125738,0
4005,S04005,19,Tablet,1,648,14,4,Home,0.21420716640059909,0
4006,S04006,57,Mobile,5,440,5,0,Add to Cart,0.05,0
4007,S04007,29,Mobile,6,588,10,3,Checkout,0.08254948549574219,0
4008,S04008,21,Desktop,1,749,14,2,Home,0.18763363079204157,0
4009,S04009,37,Desktop,3,256,7,7,Browse,0.24598107054388543,0
4010,S04010,52,Mobile,1,34,13,9,Home,0.1464132716393974,0
4011,S04011,31,Mobile,7,536,19,7,Checkout,0.08057456537690448,0
4012,S04012,52,Mobile,2,495,17,6,Sign Up,0.09495953406159498,0
4013,S04013,22,Desktop,5,582,11,1,Add to Cart,0.08471342262843137,0
4014,S04014,41,Tablet,3,64,16,5,Browse,0.25150317426544266,0
4015,S04015,28,Desktop,1,899,25,6,Home,0.13552990379041752,0
4016,S04016,28,Tablet,2,296,3,9,Sign Up,0.1399048687165069,0
4017,S04017,22,Mobile,2,299,7,1,Sign Up,0.18246298996090138,0
4018,S04018,53,Desktop,1,856,12,3,Home,0.21040453024103936,0
4019,S04019,56,Desktop,6,706,14,1,Product,0.1440496096524848,0
4020,S04020,37,Desktop,2,423,19,8,Sign Up,0.05,0
4021,S04021,27,Mobile,4,285,19,3,Product,0.24876395032091836,0
4022,S04022,55,Mobile,6,756,25,8,Browse,0.05,1
4023,S04023,56,Mobile,2,143,15,9,Sign Up,0.07018482670765828,1
4024,S04024,56,Desktop,1,865,29,4,Home,0.07946466329425735,0
4025,S04025,24,Desktop,3,884,22,7,Sign Up,0.15452328509560048,1
4026,S04026,38,Desktop,5,274,8,1,Add to Cart,0.1275167055003624,1
4027,S04027,21,Tablet,5,224,7,4,Add to Cart,0.11480234010296195,0
4028,S04028,53,Mobile,2,265,15,2,Sign Up,0.32678023006126444,1
4029,S04029,26,Mobile,2,513,16,3,Sign Up,0.18986551191058237,0
4030,S04030,43,Mobile,5,566,8,5,Add to Cart,0.05,0
4031,S04031,59,Desktop,1,408,25,2,Home,0.2099527434971479,0
4032,S04032,55,Mobile,4,250,3,5,Product,0.2748832234934229,0
4033,S04033,18,Mobile,5,100,25,4,Add to Cart,0.10896443373644568,0
4034,S04034,44,Desktop,7,744,17,1,Purchase,0.05,0
4035,S04035,33,Desktop,5,128,12,9,Add to Cart,0.15973759415281277,0
4036,S04036,42,Mobile,2,652,27,8,Home,0.13994963558525275,0
4037,S04037,29,Desktop,5,183,8,2,Add to Cart,0.05,0
4038,S04038,24,Desktop,5,425,28,8,Add to Cart,0.05,0
4039,S04039,59,Mobile,2,399,28,3,Sign Up,0.09942843294054537,0
4040,S04040,38,Desktop,5,418,2,7,Product,0.060506100484748235,0
4041,S04041,56,Mobile,5,752,13,7,Add to Cart,0.05,0
4042,S04042,40,Mobile,2,228,15,1,Home,0.3907819941206203,0
4043,S04043,48,Tablet,1,602,19,0,Home,0.22453267957754378,0
4044,S04044,32,Mobile,2,254,10,2,Sign Up,0.28881011240536114,0
4045,S04045,50,Mobile,2,444,9,8,Sign Up,0.130146262434757,0
4046,S04046,44,Mobile,3,561,3,4,Sign Up,0.16848522568277885,0
4047,S04047,57,Desktop,3,348,16,7,Sign Up,0.2559987057734821,0
4048,S04048,30,Mobile,4,171,13,7,Product,0.17273658056490915,1
4049,S04049,52,Mobile,3,795,21,4,Browse,0.12756949857527455,0
4050,S04050,50,Mobile,3,540,17,3,Browse,0.05429877941293065,0
4051,S04051,34,Mobile,6,71,14,9,Checkout,0.05,0
4052,S04052,22,Desktop,7,670,19,4,Purchase,0.05,0
4053,S04053,34,Desktop,4,846,25,7,Product,0.05,0
4054,S04054,41,Tablet,7,443,11,3,Purchase,0.05,0
4055,S04055,25,Desktop,3,494,4,0,Browse,0.3850527631458629,1
4056,S04056,58,Desktop,7,772,16,9,Product,0.05,0
4057,S04057,58,Desktop,5,438,5,7,Add to Cart,0.05,0
4058,S04058,31,Desktop,7,869,23,6,Add to Cart,0.05,0
4059,S04059,24,Mobile,7,653,4,3,Add to Cart,0.05,0
4060,S04060,45,Desktop,1,338,25,7,Home,0.13155506267497544,0
4061,S04061,21,Desktop,6,479,22,1,Browse,0.05116836652053041,0
4062,S04062,45,Mobile,3,801,16,1,Browse,0.18691738839838803,0
4063,S04063,30,Mobile,1,674,17,5,Home,0.0944370764681036,0
4064,S04064,44,Mobile,1,748,23,0,Home,0.10732417764818171,0
4065,S04065,45,Mobile,3,453,15,0,Browse,0.2476694653958285,0
4066,S04066,41,Desktop,4,396,10,5,Product,0.18644262136306844,0
4067,S04067,57,Mobile,5,439,3,5,Add to Cart,0.05,0
4068,S04068,26,Desktop,4,332,26,0,Browse,0.11343584082754485,1
4069,S04069,41,Mobile,5,230,7,9,Add to Cart,0.08779096114249446,1
4070,S04070,31,Mobile,4,227,26,0,Product,0.11433074451457814,0
4071,S04071,53,Mobile,4,133,1,7,Product,0.06347681511396086,0
4072,S04072,55,Mobile,1,37,14,2,Home,0.23706625616450613,0
4073,S04073,49,Tablet,1,489,1,8,Home,0.3294685971618227,1
4074,S04074,44,Mobile,7,611,20,3,Purchase,0.05,0
4075,S04075,53,Desktop,1,821,26,6,Home,0.18368321423491887,0
4076,S04076,34,Tablet,1,312,15,1,Home,0.21727562996101354,0
4077,S04077,47,Tablet,5,727,24,1,Product,0.0791013344893512,0
4078,S04078,39,Mobile,3,527,27,6,Browse,0.05,0
4079,S04079,42,Mobile,2,105,12,4,Home,0.3036829284679103,1
4080,S04080,49,Mobile,1,872,29,4,Home,0.05,0
4081,S04081,54,Mobile,3,349,3,8,Browse,0.08161085234162979,0
4082,S04082,42,Desktop,6,632,22,8,Add to Cart,0.05,0
4083,S04083,36,Mobile,7,555,20,7,Purchase,0.05,0
4084,S04084,36,Mobile,7,313,15,5,Purchase,0.05,0
4085,S04085,36,Desktop,5,578,3,4,Add to Cart,0.13395969628044738,0
4086,S04086,36,Mobile,3,481,21,3,Browse,0.22410452846081608,0
4087,S04087,47,Tablet,4,453,5,9,Product,0.059333150247899875,0
4088,S04088,18,Mobile,1,313,23,4,Home,0.25339759172788645,0
4089,S04089,27,Tablet,2,120,20,4,Sign Up,0.20034220310052986,0
4090,S04090,23,Tablet,5,156,29,7,Product,0.05,0
4091,S04091,27,Mobile,5,159,9,8,Add to Cart,0.11540679868430273,0
4092,S04092,51,Mobile,4,802,17,5,Product,0.05,0
4093,S04093,59,Mobile,5,79,28,3,Add to Cart,0.12359878378043022,0
4094,S04094,45,Desktop,2,760,25,1,Sign Up,0.05,0
4095,S04095,28,Desktop,6,600,4,6,Checkout,0.16350739378047957,0
4096,S04096,18,Tablet,3,385,14,0,Browse,0.12088577642169439,0
4097,S04097,42,Mobile,2,845,28,9,Home,0.05,0
4098,S04098,41,Desktop,3,551,20,8,Browse,0.11365012963532538,0
4099,S04099,41,Desktop,1,515,1,9,Home,0.10245455993898729,1
4100,S04100,19,Desktop,7,563,24,1,Purchase,0.05,0
4101,S04101,47,Mobile,1,61,15,7,Home,0.23646825063522653,0
4102,S04102,26,Mobile,1,777,16,0,Home,0.14797925526070582,0
4103,S04103,55,Mobile,5,283,1,9,Add to Cart,0.1492682720036717,0
4104,S04104,22,Tablet,5,251,3,5,Add to Cart,0.05,0
4105,S04105,58,Mobile,4,100,8,5,Browse,0.15424386550171743,1
4106,S04106,38,Desktop,3,891,13,3,Browse,0.12604438125931103,0
4107,S04107,55,Desktop,2,608,12,7,Sign Up,0.2036438216319078,0
4108,S04108,18,Mobile,4,572,23,9,Product,0.05,0
4109,S04109,27,Desktop,1,671,14,2,Home,0.12607408790630575,0
4110,S04110,55,Desktop,4,477,10,9,Browse,0.14163248663379086,0
4111,S04111,37,Mobile,7,342,3,6,Purchase,0.05,0
4112,S04112,46,Mobile,7,336,14,3,Checkout,0.06246168511240518,0
4113,S04113,24,Mobile,4,744,1,7,Browse,0.05,1
4114,S04114,23,Mobile,1,297,14,6,Home,0.343640663497111,0
4115,S04115,48,Tablet,4,366,7,9,Product,0.15898097571778114,0
4116,S04116,29,Desktop,2,314,2,3,Home,0.15527410215307036,0
4117,S04117,45,Mobile,4,189,29,3,Product,0.05,1
4118,S04118,39,Mobile,5,452,21,2,Add to Cart,0.128360642426222,0
4119,S04119,44,Desktop,3,142,12,6,Sign Up,0.05,0
4120,S04120,22,Desktop,4,361,6,6,Product,0.05094818142392517,0
4121,S04121,25,Tablet,3,795,21,8,Browse,0.07759624049490974,0
4122,S04122,19,Mobile,4,473,27,4,Product,0.14159513549252983,0
4123,S04123,35,Mobile,6,31,6,0,Checkout,0.12082288722518154,0
4124,S04124,24,Mobile,4,339,25,2,Browse,0.06959175494880879,0
4125,S04125,32,Desktop,4,294,6,2,Product,0.278869528827178,0
4126,S04126,48,Desktop,2,266,14,8,Sign Up,0.27960834080894215,0
4127,S04127,38,Desktop,4,144,9,0,Product,0.2489649431334349,0
4128,S04128,46,Mobile,1,228,24,4,Home,0.07517232287269444,0
4129,S04129,42,Desktop,4,381,27,6,Product,0.17755225679960032,0
4130,S04130,53,Mobile,7,240,4,1,Checkout,0.22226302458268837,1
4131,S04131,35,Mobile,7,526,14,2,Purchase,0.05,0
4132,S04132,42,Mobile,6,789,13,6,Checkout,0.05,0
4133,S04133,51,Desktop,3,853,18,2,Sign Up,0.18173539830943602,0
4134,S04134,20,Mobile,2,304,14,2,Sign Up,0.17875154213873645,0
4135,S04135,27,Mobile,2,276,27,3,Sign Up,0.06688186664921053,0
4136,S04136,32,Mobile,4,422,24,1,Browse,0.05,0
4137,S04137,21,Mobile,1,351,22,7,Home,0.0879665973643391,1
4138,S04138,37,Desktop,5,426,5,7,Add to Cart,0.052323140973553256,0
4139,S04139,39,Desktop,1,821,16,0,Home,0.3112862061054174,0
4140,S04140,35,Desktop,2,119,20,2,Sign Up,0.35274919170989494,0
4141,S04141,28,Mobile,7,447,18,7,Purchase,0.05,0
4142,S04142,52,Desktop,2,805,3,8,Sign Up,0.13472099858609782,0
4143,S04143,49,Mobile,6,345,11,0,Checkout,0.05,0
4144,S04144,29,Desktop,5,120,2,2,Add to Cart,0.07688720394010735,0
4145,S04145,22,Mobile,7,256,11,2,Checkout,0.05,0
4146,S04146,20,Mobile,7,552,5,1,Add to Cart,0.05,0
4147,S04147,35,Mobile,7,493,1,0,Checkout,0.09516588026050578,0
4148,S04148,19,Desktop,5,455,5,7,Product,0.05,0
4149,S04149,47,Mobile,1,114,9,2,Home,0.22174443312189118,0
4150,S04150,59,Mobile,6,72,29,0,Checkout,0.05,0
4151,S04151,25,Mobile,3,220,19,5,Browse,0.07781482613431132,0
4152,S04152,34,Mobile,2,471,17,8,Sign Up,0.05,0
4153,S04153,50,Mobile,7,92,17,7,Add to Cart,0.05,0
4154,S04154,38,Mobile,1,507,4,9,Home,0.2613599507451437,0
4155,S04155,34,Desktop,7,695,29,8,Purchase,0.05,0
4156,S04156,52,Mobile,5,781,25,4,Add to Cart,0.05,1
